autolabel_map.feature,autolabel_map.tag,autolabel_map.cnt,autolabel_map.month,autolabel_map.day
ft_app_act_30d_game_cnt,3,114,201910,20191017
ft_app_act_30d_game_days,3,88123,201910,20191017
ft_app_act_30d_life_casual_cnt,3,3,201910,20191017
ft_app_act_30d_life_casual_times,3,4,201910,20191017
ft_app_act_30d_life_casual_days,3,221790,201910,20191017
ft_app_act_30d_examination_cnt,3,3,201910,20191017
ft_app_act_30d_lottery_cnt,3,1,201910,20191017
ft_app_act_30d_examination_days,3,46253,201910,20191017
ft_app_act_30d_child_rearin_cnt,3,63,201910,20191017
ft_app_act_30d_child_rearin_days,3,16347,201910,20191017
ft_app_act_30d_messaging_social_cnt,3,4,201910,20191017
ft_app_act_30d_messaging_social_times,3,2,201910,20191017
ft_app_act_30d_messaging_social_days,3,399407,201910,20191017
ft_app_act_30d_short_video_cnt,3,98,201910,20191017
ft_app_act_30d_short_video_times,3,1,201910,20191017
ft_app_act_30d_lottery_times,3,4,201910,20191017
ft_app_act_30d_short_video_days,3,178112,201910,20191017
ft_app_act_30d_live_cnt,3,4,201910,20191017
ft_app_act_30d_live_days,3,74339,201910,20191017
ft_asset_score_a,3,8744618,201910,20191017
ft_asset_score_c,3,5968969,201910,20191017
ft_asset_score_e,3,4708938,201910,20191017
ft_app_act_30d_online_shopping_cnt,3,3,201910,20191017
ft_app_act_30d_online_shopping_times,3,3,201910,20191017
ft_app_act_30d_online_shopping_days,3,157787,201910,20191017
ft_act_2week_work_less_act_times,3,1,201910,20191017
ft_app_act_30d_lottery_days,3,3499,201910,20191017
ft_app_act_30d_travel_cnt,3,46,201910,20191017
ft_app_act_30d_travel_days,3,101103,201910,20191017
ft_app_act_30d_discounts_cnt,3,5,201910,20191017
ft_app_act_30d_discounts_times,3,2,201910,20191017
ft_app_act_30d_discounts_days,3,34792,201910,20191017
ft_app_act_30d_market_cnt,3,38,201910,20191017
ft_app_act_30d_market_times,3,4,201910,20191017
ft_app_act_30d_invest_cnt,3,19,201910,20191017
ft_cross_lbs_4wr_act_cnt_app_4w_unins,3,736538,201910,20191017
ft_cross_lbs_staycity_tag_021700,3,572441,201910,20191017
ft_cross_most_act_cate_lbs_staycity,3,334562,201910,20191017
ft_cross_tag_travel_macao_cnt,3,1240427,201910,20191017
ft_dev_deprecia_price,3,166819,201910,20191017
ft_dev_gid2imei_2w_cnt,3,17945,201910,20191017
ft_dev_gid2imsi_2w_cnt,3,116725,201910,20191017
ft_dev_gid2mac_2w_cnt,3,5169,201910,20191017
ft_dev_market_price,3,1119290,201910,20191017
ft_app_act_30d_invest_times,3,4,201910,20191017
ft_dev_market_year,3,2761410,201910,20191017
ft_gz_sensitive_area,3,205691,201910,20191017
ft_lbs_entertainment_a_12w_days,3,63332,201910,20191017
ft_lbs_entertainment_b_12w_days,3,281428,201910,20191017
ft_lbs_entertainment_c_12w_days,3,115593,201910,20191017
ft_lbs_entertainment_d_12w_days,3,370485,201910,20191017
ft_app_act_30d_invest_days,3,14582,201910,20191017
ft_lbs_entertainment_e_12w_days,3,338848,201910,20191017
ft_lbs_entertainment_f_12w_days,3,210787,201910,20191017
ft_lbs_hospital_12w_days,3,201140,201910,20191017
ft_app_act_30d_payment_cnt,3,1134,201910,20191017
ft_app_act_30d_payment_times,3,2,201910,20191017
ft_app_act_30d_payment_days,3,86655,201910,20191017
ft_app_act_30d_money_management_cnt,3,6,201910,20191017
ft_asset_score_b,3,6199406,201910,20191017
ft_asset_score_d,3,1820448,201910,20191017
ft_app_act_30d_money_management_times,3,1,201910,20191017
ft_asset_score_f,3,4023763,201910,20191017
ft_consumption_score_b,3,5817763,201910,20191017
ft_consumption_score_d,3,2248541,201910,20191017
ft_consumption_score_f,3,484200,201910,20191017
ft_cross_blackfriends_act_2w_cat_16000,3,366823,201910,20191017
ft_cross_blackfriends_tag_p2p,3,44862,201910,20191017
ft_cross_ins_credit_ins_largest_cate_cnt,3,8066,201910,20191017
ft_cross_ins_loan_tag_business_travel,3,5431,201910,20191017
ft_cross_ins_loan_tag_p2p,3,864,201910,20191017
ft_app_act_30d_money_management_days,3,2361,201910,20191017
ft_cross_ins_wifilocating_tag_credit_card,3,17864,201910,20191017
ft_cross_lbs_staycity_ins_160000,3,9952,201910,20191017
ft_cross_tag_city_level1_housing_price,3,2148,201910,20191017
ft_cross_tag_city_level1_price,3,12298,201910,20191017
ft_cross_tag_city_level2_housing_price,3,112244,201910,20191017
ft_cross_tag_city_level2_price,3,56460,201910,20191017
ft_cross_tag_city_level3_housing_price,3,67111,201910,20191017
ft_cross_tag_city_level3_price,3,48489,201910,20191017
ft_cross_tag_city_level4_housing_price,3,35155,201910,20191017
ft_cross_tag_city_level4_price,3,67507,201910,20191017
ft_act_2week_work_most_act_times,3,1,201910,20191017
ft_app_act_30d_tally_cnt,3,7,201910,20191017
ft_dev_timezone,3,21138,201910,20191017
ft_gz_car_price,3,201775,201910,20191017
ft_gz_consumption_capacity,3,33970,201910,20191017
ft_gz_income_1,3,52048,201910,20191017
ft_app_act_30d_tally_times,3,4,201910,20191017
ft_app_act_30d_tally_days,3,1974,201910,20191017
ft_lbs_family_12w_change_cnt,3,2265434,201910,20191017
ft_app_act_30d_bank_cnt,3,37,201910,20191017
ft_lbs_family_12w_cnt,3,2730912,201910,20191017
ft_lbs_hotel_4w_days,3,350709,201910,20191017
ft_lbs_hotel_4w_level,3,302721,201910,20191017
ft_lbs_house_price,3,334225,201910,20191017
ft_lbs_property_fee,3,497344,201910,20191017
ft_lbs_same_night_stay_wifimac_cnt,3,1465230,201910,20191017
ft_lbs_stable_stops,3,2750979,201910,20191017
ft_lbs_trainstation_4w_times,3,67853,201910,20191017
ft_lbs_work_12w_change_cnt,3,2009669,201910,20191017
ft_app_act_30d_bank_times,3,2,201910,20191017
ft_lbs_work_12w_cnt,3,2325950,201910,20191017
ft_stable_imsi_active_days,3,996706,201910,20191017
ft_stable_imsi_changes,3,7153255,201910,20191017
ft_stable_imsi_used_days,3,975043,201910,20191017
ft_stable_score_b,3,544024,201910,20191017
ft_stable_score_d,3,1965634,201910,20191017
ft_stable_score_f,3,192458,201910,20191017
ft_app_act_30d_bank_days,3,23734,201910,20191017
ft_tag_city_tier,3,3522220,201910,20191017
ft_tag_consumption_level,3,4531135,201910,20191017
ft_tag_consumption_range,3,1097689,201910,20191017
ft_tag_education,3,1056,201910,20191017
ft_app_act_30d_online_gamble_cnt,3,6,201910,20191017
ft_tag_p2p,3,543013,201910,20191017
ft_app_act_30d_online_gamble_times,3,1,201910,20191017
ft_tag_shopping,3,8003137,201910,20191017
ft_app_act_30d_online_gamble_days,3,1369,201910,20191017
ft_app_act_30d_micro_loan_cnt,3,2,201910,20191017
ft_act_2week_work_sum_act_times,3,1,201910,20191017
ft_app_act_30d_micro_loan_times,3,1,201910,20191017
ft_app_act_30d_micro_loan_days,3,1727,201910,20191017
ft_app_act_30d_finance_cnt,3,84,201910,20191017
ft_app_act_30d_finance_times,3,7,201910,20191017
ft_app_act_30d_finance_days,3,131648,201910,20191017
ft_finance_score_c,3,10876,201910,20191017
ft_finance_score_d,3,459436,201910,20191017
ft_finance_score_e,3,801915,201910,20191017
ft_finance_score_f,3,1855451,201910,20191017
ft_app_ins_current_gpscheat_cnt,3,3,201910,20191017
ft_app_act_30d_allcate_cnt,3,471,201910,20191017
ft_app_ins_history_gpscheat_cnt,3,16,201910,20191017
ft_app_ins_current_simulator_cnt,3,12,201910,20191017
ft_app_ins_history_simulator_cnt,3,6,201910,20191017
ft_app_act_30d_risk_cnt,3,33,201910,20191017
ft_app_act_30d_risk_times,3,12,201910,20191017
ft_app_act_30d_risk_days,3,19,201910,20191017
ft_app_act_30d_cheating_cnt,3,27,201910,20191017
ft_app_act_30d_cheating_times,3,2,201910,20191017
ft_app_act_30d_cheating_days,3,407,201910,20191017
ft_app_act_30d_malicious_days,3,1,201910,20191017
ft_app_act_30d_gpscheat_cnt,3,33,201910,20191017
ft_app_act_30d_gpscheat_days,3,12,201910,20191017
ft_app_act_30d_simulator_cnt,3,32,201910,20191017
ft_app_act_30d_simulator_times,3,10,201910,20191017
ft_app_act_30d_allcate_days,3,1021508,201910,20191017
ft_app_act_30d_simulator_days,3,39,201910,20191017
ft_dev_storage,3,16,201910,20191017
ft_dev_free_storage,3,29,201910,20191017
ft_dev_storage_usage_ratio,3,2522818,201910,20191017
ft_gezhen_multi_loan_score,3,144520,201910,20191017
ft_safe_score_c,3,5799,201910,20191017
ft_safe_score_d,3,5622058,201910,20191017
ft_safe_score_e,3,7039,201910,20191017
ft_safe_score_f,3,3471875,201910,20191017
ft_dev_battery_full_30d_whole_allday_hours,3,2194,201910,20191017
ft_app_act_30d_fitness_cnt,3,2,201910,20191017
ft_dev_battery_charge_30d_whole_allday_hours,3,3402,201910,20191017
ft_dev_battery_use_30d_whole_allday_hours,3,172852,201910,20191017
ft_dev_battery_all_30d_whole_allday_hours,3,233055,201910,20191017
ft_dev_battery_full_30d_weekday_allday_hours,3,2193,201910,20191017
ft_dev_battery_full_30d_weekend_allday_hours,3,2481,201910,20191017
ft_dev_battery_charge_30d_weekday_allday_hours,3,3551,201910,20191017
ft_dev_battery_charge_30d_weekend_allday_hours,3,4040,201910,20191017
ft_dev_battery_use_30d_whole_worktime_hours,3,240200,201910,20191017
ft_dev_battery_use_30d_whole_closetime_hours,3,248596,201910,20191017
ft_app_ins_current_money_management_cnt,3,19,201910,20191017
ft_act_2week_rest_less_act_times,4,1,201910,20191017
ft_act_2week_rest_most_act_times,4,1,201910,20191017
ft_app_act_30d_fitness_times,4,1,201910,20191017
ft_app_ins_history_money_management_cnt,4,1064,201910,20191017
ft_app_ins_current_tally_cnt,4,1,201910,20191017
ft_app_ins_history_tally_cnt,4,2,201910,20191017
ft_app_ins_current_bank_cnt,4,13,201910,20191017
ft_app_ins_history_bank_cnt,4,14,201910,20191017
ft_app_ins_current_online_gamble_cnt,4,1,201910,20191017
ft_app_ins_history_online_gamble_cnt,4,17,201910,20191017
ft_app_ins_current_micro_loan_cnt,4,200,201910,20191017
ft_app_ins_history_micro_loan_cnt,4,13253,201910,20191017
ft_app_ins_history_shortterm_loan,4,2,201910,20191017
ft_app_act_30d_fitness_days,4,33921,201910,20191017
ft_app_ins_current_shortterm_loan,4,1,201910,20191017
ft_app_act_30d_gamble_cnt,4,7,201910,20191017
ft_app_act_30d_gamble_times,4,1,201910,20191017
ft_app_act_30d_gamble_days,4,27,201910,20191017
ft_act_month_rest_active_period_ls_hour0_4,4,6,201910,20191017
ft_act_month_rest_active_period_ls_hour12_13,4,1,201910,20191017
ft_act_month_rest_active_period_ls_hour13_18,4,1,201910,20191017
ft_act_month_rest_active_period_ls_hour18_23,4,1,201910,20191017
ft_act_month_rest_active_period_ls_hour5_7,4,1,201910,20191017
ft_act_month_rest_active_period_ls_hour8_11,4,1,201910,20191017
ft_app_act_30d_office_business_cnt,4,1,201910,20191017
ft_act_month_rest_less_act_times,4,1,201910,20191017
ft_act_month_rest_most_act_times,4,1,201910,20191017
ft_act_month_rest_sum_act_times,4,1,201910,20191017
ft_act_month_work_active_period_ls_hour0_4,4,6,201910,20191017
ft_act_month_work_active_period_ls_hour8_11,4,1,201910,20191017
ft_act_month_work_active_period_ls_hour12_13,4,1,201910,20191017
ft_act_month_work_active_period_ls_hour13_18,4,1,201910,20191017
ft_act_month_work_active_period_ls_hour18_23,4,1,201910,20191017
ft_act_month_work_active_period_ls_hour5_7,4,2,201910,20191017
ft_act_month_work_less_act_times,4,1,201910,20191017
ft_app_act_30d_office_business_times,4,2,201910,20191017
ft_act_month_work_most_act_times,4,1,201910,20191017
ft_act_month_work_sum_act_times,4,1,201910,20191017
ft_app_ins_current_fitness_cnt,4,89,201910,20191017
ft_app_ins_history_fitness_cnt,4,45,201910,20191017
ft_app_ins_current_photo_cnt,4,298,201910,20191017
ft_app_ins_history_photo_cnt,4,278,201910,20191017
ft_app_ins_current_life_casual_cnt,4,1725,201910,20191017
ft_app_ins_history_life_casual_cnt,4,2580,201910,20191017
ft_app_ins_current_office_business_cnt,4,81,201910,20191017
ft_app_ins_history_office_business_cnt,4,49,201910,20191017
ft_app_act_30d_office_business_days,4,148490,201910,20191017
ft_app_ins_current_video_cnt,4,1223,201910,20191017
ft_app_ins_history_video_cnt,4,2510,201910,20191017
ft_app_ins_current_news_reading_cnt,4,1222,201910,20191017
ft_app_ins_history_news_reading_cnt,4,2004,201910,20191017
ft_app_ins_current_game_cnt,4,3270,201910,20191017
ft_app_ins_history_game_cnt,4,28850,201910,20191017
ft_app_ins_current_examination_cnt,4,684,201910,20191017
ft_app_ins_history_examination_cnt,4,1053,201910,20191017
ft_app_ins_current_child_rearing_cnt,4,5416,201910,20191017
ft_app_ins_history_child_rearin_cnt,4,15108,201910,20191017
ft_app_act_30d_video_cnt,4,6,201910,20191017
ft_app_ins_current_messaging_social_cnt,4,1032,201910,20191017
ft_app_ins_history_messaging_social_cnt,4,1668,201910,20191017
ft_app_ins_current_short_video_cnt,4,10,201910,20191017
ft_app_ins_history_short_video_cnt,4,4,201910,20191017
ft_app_ins_current_live_cnt,4,3,201910,20191017
ft_app_ins_history_live_cnt,4,7,201910,20191017
ft_act_cate_num,4,823,201910,20191017
ft_act_max_act_time,4,1,201910,20191017
ft_act_pkg_num,4,2,201910,20191017
ft_ins_cate_app_cnt_ls_100000,4,9,201910,20191017
ft_app_act_30d_video_times,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_120000,4,6,201910,20191017
ft_ins_cate_app_cnt_ls_130000,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_140000,4,3,201910,20191017
ft_ins_cate_app_cnt_ls_150000,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_160000,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_170000,4,4,201910,20191017
ft_ins_cate_app_cnt_ls_190000,4,6,201910,20191017
ft_ins_cate_app_cnt_ls_200000,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_210000,4,14,201910,20191017
ft_ins_cate_app_cnt_ls_220000,4,2,201910,20191017
ft_app_act_30d_video_days,4,454616,201910,20191017
ft_ins_cate_app_cnt_ls_230000,4,6,201910,20191017
ft_ins_cate_app_cnt_ls_240000,4,7,201910,20191017
ft_ins_cate_app_cnt_ls_250000,4,14,201910,20191017
ft_ins_cate_app_cnt_ls_270000,4,2,201910,20191017
ft_ins_cate_app_cnt_ls_290000,4,2,201910,20191017
ft_ins_cate_app_cnt_ls_300000,4,15,201910,20191017
ft_ins_cate_app_cnt_ls_900400,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_900500,4,5,201910,20191017
ft_ins_cate_app_cnt_ls_900600,4,1,201910,20191017
ft_ins_cate_app_cnt_ls_900700,4,8,201910,20191017
ft_app_act_30d_photo_cnt,4,3,201910,20191017
ft_ins_category_cnt,4,1858,201910,20191017
ft_ins_largest_cate_cnt,4,14,201910,20191017
ft_ins_pkg_cnt,4,1811388,201910,20191017
ft_lbs_city_stay_oneday_cnt,4,62,201910,20191017
ft_lbs_city_stay_twoday_cnt,4,44,201910,20191017
ft_stable_score_a,4,28284,201910,20191017
ft_stable_score_c,4,842,201910,20191017
ft_stable_score_e,4,5265,201910,20191017
ft_app_act_30d_debit_credit_cnt_avg,4,5,201910,20191017
ft_app_act_30d_debit_credit_cnt_diff_m_llm,4,13,201910,20191017
ft_app_act_30d_insurance_cnt,4,1,201910,20191017
ft_app_act_30d_debit_credit_cnt_diff_m_lm,4,9,201910,20191017
ft_app_act_30d_debit_credit_cnt_std,4,12,201910,20191017
ft_app_act_30d_debit_credit_days_avg,4,5082,201910,20191017
ft_app_act_30d_debit_credit_days_diff_m_llm,4,2831,201910,20191017
ft_app_act_30d_debit_credit_days_diff_m_lm,4,1087,201910,20191017
ft_app_act_30d_debit_credit_days_std,4,1110,201910,20191017
ft_app_act_30d_debit_credit_times_avg,4,4,201910,20191017
ft_app_act_30d_debit_credit_times_diff_m_llm,4,4,201910,20191017
ft_app_act_30d_debit_credit_times_diff_m_lm,4,1,201910,20191017
ft_app_act_30d_debit_credit_times_std,4,2,201910,20191017
ft_act_2week_rest_sum_act_times,4,1,201910,20191017
ft_app_act_30d_insurance_times,4,2,201910,20191017
ft_app_act_30d_finance_cnt_avg,4,10,201910,20191017
ft_app_act_30d_finance_cnt_diff_m_llm,4,39,201910,20191017
ft_app_act_30d_finance_cnt_diff_m_lm,4,31,201910,20191017
ft_app_act_30d_finance_cnt_std,4,23,201910,20191017
ft_app_act_30d_finance_days_avg,4,115726,201910,20191017
ft_app_act_30d_finance_days_diff_m_llm,4,46337,201910,20191017
ft_app_act_30d_finance_days_diff_m_lm,4,18591,201910,20191017
ft_app_act_30d_finance_days_std,4,12341,201910,20191017
ft_app_act_30d_finance_times_avg,4,4,201910,20191017
ft_app_act_30d_finance_times_diff_m_llm,4,2,201910,20191017
ft_app_act_30d_insurance_days,4,1763,201910,20191017
ft_app_act_30d_finance_times_diff_m_lm,4,1,201910,20191017
ft_app_act_30d_finance_times_std,4,2,201910,20191017
ft_app_act_30d_micro_loan_cnt_avg,4,9,201910,20191017
ft_app_act_30d_micro_loan_cnt_diff_m_llm,4,3,201910,20191017
ft_app_act_30d_micro_loan_cnt_diff_m_lm,4,4,201910,20191017
ft_app_act_30d_micro_loan_cnt_std,4,6,201910,20191017
ft_app_act_30d_micro_loan_days_avg,4,1783,201910,20191017
ft_app_act_30d_micro_loan_days_diff_m_llm,4,1269,201910,20191017
ft_app_act_30d_micro_loan_days_diff_m_lm,4,489,201910,20191017
ft_app_act_30d_micro_loan_days_std,4,596,201910,20191017
ft_app_act_30d_credit_card_cnt,4,10,201910,20191017
ft_app_act_30d_micro_loan_times_avg,4,4,201910,20191017
ft_app_act_30d_micro_loan_times_diff_m_llm,4,2,201910,20191017
ft_app_act_30d_micro_loan_times_diff_m_lm,4,1,201910,20191017
ft_app_act_30d_micro_loan_times_std,4,2,201910,20191017
ft_app_ins_current_debit_credit_cnt_avg,4,343,201910,20191017
ft_app_ins_current_debit_credit_cnt_diff_m_llm,4,110,201910,20191017
ft_app_ins_current_debit_credit_cnt_diff_m_lm,4,53,201910,20191017
ft_app_ins_current_debit_credit_cnt_std,4,58,201910,20191017
ft_app_act_30d_market_days,4,200981,201910,20191017
ft_app_ins_current_online_shopping_cnt,4,262,201910,20191017
ft_app_act_30d_credit_card_times,4,5,201910,20191017
ft_app_ins_history_online_shopping_cnt,4,361,201910,20191017
ft_app_ins_current_travel_cnt,4,402,201910,20191017
ft_app_ins_history_travel_cnt,4,249,201910,20191017
ft_app_ins_current_discounts_cnt,4,4,201910,20191017
ft_app_ins_history_discounts_cnt,4,10,201910,20191017
ft_app_ins_current_market_cnt,4,5,201910,20191017
ft_app_ins_history_market_cnt,4,21,201910,20191017
ft_lbs_home_cons_ls_high,4,2196,201910,20191017
ft_lbs_home_cons_ls_low,4,5910,201910,20191017
ft_lbs_home_cons_ls_middle,4,46956,201910,20191017
ft_app_act_30d_credit_card_days,4,5107,201910,20191017
ft_lbs_pwoi_all_mostoften_consume_high,4,31926,201910,20191017
ft_lbs_pwoi_all_mostoften_consume_low,4,434145,201910,20191017
ft_lbs_pwoi_all_mostoften_consume_middle,4,1,201910,20191017
ft_lbs_pwoi_all_often_consum_high,4,17272,201910,20191017
ft_lbs_pwoi_all_often_consum_low,4,125066,201910,20191017
ft_lbs_pwoi_all_often_consum_middle,4,1,201910,20191017
ft_lbs_work_cons_ls_high,4,1758,201910,20191017
ft_lbs_work_cons_ls_low,4,5024,201910,20191017
ft_lbs_work_cons_ls_middle,4,45657,201910,20191017
ft_consumption_score_a,4,6746138,201910,20191017
ft_app_act_30d_debit_credit_cnt,4,8,201910,20191017
ft_consumption_score_c,4,2031552,201910,20191017
ft_consumption_score_e,4,127535,201910,20191017
ft_app_ins_current_finance_cnt,4,2687,201910,20191017
ft_app_ins_history_finance_cnt,4,42486,201910,20191017
ft_app_ins_current_gamble_cnt,4,8,201910,20191017
ft_app_ins_history_gamble_cnt,4,4,201910,20191017
ft_app_ins_current_insurance_cnt,4,4,201910,20191017
ft_app_ins_history_insurance_cnt,4,2,201910,20191017
ft_app_ins_current_credit_card_cnt,4,1,201910,20191017
ft_app_ins_history_credit_card_cnt,4,5,201910,20191017
ft_app_act_30d_debit_credit_times,4,5,201910,20191017
ft_app_ins_current_debit_credit_cnt,4,433,201910,20191017
ft_app_ins_history_debit_credit_cnt,4,18339,201910,20191017
ft_app_ins_current_lottery_cnt,4,2,201910,20191017
ft_app_ins_history_lottery_cnt,4,22,201910,20191017
ft_app_ins_current_invest_cnt,4,29,201910,20191017
ft_app_ins_history_invest_cnt,4,71,201910,20191017
ft_app_ins_current_payment_cnt,4,9,201910,20191017
ft_app_ins_history_payment_cnt,4,4,201910,20191017
ft_app_act_30d_photo_times,4,3,201910,20191017
